Date, Open, High, Low, Close, Volume
07/17/20, 27.00, 27.25, 26.90, 27.00, 10761300
07/16/20, 27.00, 27.45, 26.95, 27.00, 16679100
07/15/20, 27.00, 27.50, 26.75, 26.95, 24455199
07/14/20, 28.40, 28.40, 26.75, 26.95, 19231100
07/13/20, 27.50, 28.40, 27.40, 27.50, 4798600
07/10/20, 27.95, 27.95, 27.40, 27.50, 12790700
07/09/20, 28.00, 28.00, 27.25, 27.50, 30032301
07/08/20, 28.50, 28.50, 27.80, 28.00, 18685801
07/07/20, 30.00, 30.00, 27.90, 28.10, 22419900
07/06/20, 30.00, 30.20, 28.90, 29.10, 9154500
07/03/20, 29.00, 30.00, 29.00, 29.65, 943900
07/02/20, 28.95, 29.50, 28.80, 29.00, 3283300
07/01/20, 29.00, 29.00, 28.65, 28.70, 11597800
06/30/20, 29.00, 29.00, 28.60, 28.65, 8318800
06/29/20, 29.00, 29.50, 28.80, 28.90, 3342400
06/26/20, 28.50, 29.40, 28.25, 28.50, 8949200
06/25/20, 29.00, 29.40, 28.20, 28.30, 18558801
06/24/20, 29.00, 29.90, 28.35, 28.65, 20739801
06/23/20, 30.00, 30.00, 29.00, 29.45, 2414400
06/22/20, 30.95, 30.95, 29.50, 30.20, 898900
06/19/20, 30.95, 31.00, 30.80, 30.90, 11886300
06/18/20, 31.00, 31.00, 30.70, 30.95, 9443700
06/17/20, 30.90, 31.00, 30.65, 30.95, 5444600
06/16/20, 30.55, 31.00, 30.55, 30.95, 8473800
06/15/20, 31.00, 31.00, 30.25, 30.45, 13444800
06/12/20, 30.40, 30.65, 30.00, 30.45, 21340699
06/11/20, 30.10, 30.95, 29.85, 30.45, 3451800
06/10/20, 29.90, 30.20, 29.65, 29.95, 17746500
06/09/20, 30.00, 30.00, 29.30, 29.65, 6873400
06/08/20, 29.50, 30.00, 29.30, 29.90, 14866900
06/05/20, 29.70, 29.75, 29.05, 29.50, 8197400
06/04/20, 29.50, 30.00, 29.30, 29.60, 6359200
06/03/20, 29.00, 29.95, 28.70, 29.10, 6216700
06/02/20, 28.60, 29.00, 28.20, 28.75, 13297400
05/29/20, 28.85, 29.50, 28.10, 28.55, 7418000
05/28/20, 28.50, 28.60, 27.90, 28.05, 8063900
05/27/20, 29.30, 29.30, 28.50, 28.65, 5680400
05/26/20, 29.30, 29.35, 28.90, 29.00, 6702500
05/22/20, 28.90, 29.50, 28.90, 29.35, 6058400
05/21/20, 29.00, 29.00, 28.70, 28.80, 4493700
05/20/20, 28.90, 29.20, 28.90, 29.00, 3729400
05/19/20, 29.50, 29.50, 29.00, 29.20, 8828400
05/18/20, 28.60, 29.00, 27.85, 28.90, 2052300
05/15/20, 27.20, 28.50, 27.05, 27.65, 13420000
05/14/20, 27.80, 28.00, 26.90, 27.10, 4747600
05/13/20, 28.50, 28.50, 27.50, 27.80, 10501800
05/12/20, 29.00, 29.00, 27.90, 28.00, 24178699
05/11/20, 29.00, 29.00, 28.00, 28.30, 7687100
05/08/20, 30.00, 30.00, 27.95, 28.35, 8408400
05/07/20, 30.45, 30.45, 28.50, 28.90, 6657900
05/06/20, 30.15, 30.95, 30.00, 30.45, 13225200
05/05/20, 29.70, 30.40, 29.50, 29.95, 8285100
05/04/20, 29.00, 29.75, 28.50, 29.50, 15931500
04/30/20, 29.00, 29.00, 27.85, 28.50, 9712700
04/29/20, 28.00, 29.40, 28.00, 29.00, 2936400
04/28/20, 28.00, 28.00, 27.60, 27.70, 5842300
04/27/20, 27.90, 28.00, 27.45, 27.55, 6878900
04/24/20, 28.50, 28.50, 27.20, 27.55, 9768500
04/23/20, 29.45, 29.45, 28.00, 28.20, 5791100
04/22/20, 28.00, 29.50, 27.55, 27.95, 10969800
04/21/20, 29.00, 29.00, 28.00, 28.40, 19408900
04/20/20, 28.50, 28.75, 28.00, 28.50, 7590700
04/17/20, 27.45, 28.50, 27.40, 28.00, 13712200
04/16/20, 27.80, 27.80, 27.00, 27.40, 2906700
04/15/20, 28.00, 28.00, 26.60, 27.45, 9881000
04/14/20, 26.35, 28.00, 26.30, 27.05, 10513800
04/09/20, 28.00, 28.00, 26.00, 26.35, 10166000
04/08/20, 26.80, 26.80, 26.00, 26.20, 13279600
04/07/20, 27.50, 27.50, 26.70, 26.80, 15545200
04/06/20, 28.45, 28.50, 26.90, 27.55, 14371000
04/03/20, 28.95, 29.50, 27.90, 28.75, 16762100
04/02/20, 26.95, 29.00, 26.95, 28.25, 9152600
04/01/20, 26.95, 27.00, 26.70, 26.90, 9821800
03/31/20, 27.50, 27.50, 26.05, 26.45, 16084600
03/30/20, 26.25, 26.50, 26.00, 26.00, 4439600
03/27/20, 25.00, 26.25, 25.00, 25.35, 14913700
03/26/20, 25.00, 25.05, 24.60, 24.65, 13626300
03/25/20, 24.50, 24.80, 24.00, 24.50, 9737200
03/24/20, 25.00, 25.00, 24.35, 24.45, 7508200
03/23/20, 25.50, 25.50, 24.00, 24.60, 14714000
03/20/20, 26.00, 26.00, 25.35, 25.40, 12077400
03/19/20, 25.80, 26.00, 25.35, 25.40, 13759300
03/18/20, 25.50, 25.80, 25.30, 25.35, 20856301
03/17/20, 24.55, 26.50, 24.55, 25.10, 11561900
03/16/20, 24.95, 25.00, 24.00, 24.45, 44232801
03/13/20, 26.05, 26.50, 23.50, 24.35, 29945801
03/12/20, 27.50, 27.50, 25.35, 25.75, 38181102
03/11/20, 27.80, 28.50, 27.70, 27.85, 12535900
03/10/20, 27.35, 28.60, 27.15, 27.75, 21310199
03/09/20, 29.50, 29.50, 26.55, 27.35, 28108801
03/06/20, 29.50, 29.60, 29.40, 29.50, 11035900
03/05/20, 29.45, 29.85, 29.00, 29.55, 545600
03/04/20, 28.90, 29.45, 28.90, 29.10, 20095199
03/03/20, 28.50, 29.00, 28.50, 28.85, 24017699
03/02/20, 27.80, 29.50, 27.75, 28.10, 13306000
02/28/20, 28.00, 28.20, 27.75, 27.90, 13289800
02/27/20, 29.00, 29.00, 28.05, 28.10, 19384301
02/26/20, 29.35, 29.50, 27.95, 28.20, 5608400
02/25/20, 29.80, 29.80, 29.40, 29.75, 7892300
02/24/20, 29.95, 30.00, 29.00, 29.90, 4927000
02/21/20, 29.95, 30.10, 29.85, 29.90, 10657300
02/20/20, 30.00, 30.20, 29.90, 29.95, 14572700
02/19/20, 30.50, 30.50, 29.80, 29.95, 13930100
02/18/20, 31.00, 31.00, 30.00, 30.50, 3515900
02/17/20, 31.00, 31.50, 30.85, 30.90, 16785199
02/14/20, 31.50, 31.50, 30.75, 31.00, 16785199
02/13/20, 32.00, 32.05, 31.05, 31.50, 13315500
02/12/20, 32.70, 32.70, 31.75, 32.50, 12104100
02/10/20, 32.80, 32.85, 31.55, 32.65, 2363900
02/07/20, 33.00, 33.00, 32.80, 32.90, 18309100
02/06/20, 31.05, 33.30, 31.05, 32.80, 9321100
02/05/20, 31.25, 32.10, 31.00, 31.55, 3136700
02/04/20, 31.30, 31.50, 30.80, 30.95, 10786500
02/03/20, 30.50, 31.00, 30.30, 30.80, 1097900
01/31/20, 30.30, 30.70, 30.15, 30.45, 3359100
01/30/20, 30.70, 30.80, 30.05, 30.60, 4690800
01/29/20, 30.00, 30.50, 29.90, 30.05, 13109900
01/28/20, 30.50, 30.50, 29.75, 29.95, 1572800
01/27/20, 31.50, 31.50, 30.00, 30.70, 3957800
01/24/20, 32.00, 32.00, 31.20, 31.30, 7263900
01/23/20, 31.45, 32.00, 31.30, 31.55, 11800200
01/22/20, 31.55, 31.75, 31.30, 31.50, 8157000
01/21/20, 31.60, 32.30, 31.30, 31.55, 1298900
01/20/20, 32.00, 32.30, 31.20, 31.55, 2710900
01/17/20, 32.00, 32.00, 31.00, 31.50, 8722400
01/16/20, 32.00, 32.30, 31.50, 32.00, 12749500
01/15/20, 32.85, 32.85, 31.50, 32.00, 8751100
01/14/20, 32.00, 32.85, 32.00, 32.75, 5840900
01/13/20, 33.00, 33.00, 32.50, 32.70, 10670300
01/10/20, 32.80, 33.40, 32.50, 32.80, 4937700
01/09/20, 32.00, 33.50, 31.70, 32.80, 4160400
01/08/20, 31.20, 32.50, 31.20, 31.85, 3474800
01/07/20, 31.55, 31.70, 31.30, 31.55, 7754500
01/06/20, 31.70, 31.70, 31.05, 31.50, 1901800
01/03/20, 31.60, 31.80, 31.00, 31.55, 905000
01/02/20, 31.60, 31.60, 31.00, 31.30, 349300
12/31/19, 31.45, 31.60, 31.00, 31.50, 6325600
12/30/19, 31.50, 31.50, 30.00, 31.35, 5297600
12/27/19, 31.50, 32.00, 31.00, 31.45, 938900
12/24/19, 31.50, 32.00, 30.30, 31.70, 3069600
12/23/19, 30.50, 32.00, 30.00, 31.65, 7618600
12/20/19, 30.60, 31.50, 30.60, 31.30, 36521699
12/19/19, 30.50, 31.10, 30.20, 30.90, 4872100
12/18/19, 30.00, 30.50, 29.55, 30.20, 5334700
12/17/19, 30.00, 30.10, 29.50, 30.00, 20994900
12/16/19, 30.25, 30.30, 29.80, 30.05, 4849500
12/13/19, 30.15, 30.50, 30.00, 30.30, 14786600
12/11/19, 30.10, 30.60, 30.00, 30.25, 3516300
12/10/19, 30.00, 30.25, 29.80, 30.15, 15072100
12/09/19, 29.75, 30.25, 29.60, 30.10, 8824300
12/06/19, 29.75, 30.25, 29.45, 30.00, 5925100
12/05/19, 29.50, 30.00, 29.40, 29.45, 13172100
12/04/19, 29.05, 29.50, 29.00, 29.40, 5233400
12/03/19, 29.45, 29.75, 29.15, 29.50, 5820700
12/02/19, 29.25, 29.80, 29.00, 29.40, 3394400
11/29/19, 29.00, 29.95, 29.00, 29.25, 14903000
11/28/19, 28.90, 29.10, 28.45, 28.95, 3807600
11/27/19, 28.75, 29.00, 28.70, 28.90, 4305900
11/26/19, 28.50, 29.00, 28.50, 28.85, 2350000
11/25/19, 28.10, 29.00, 28.00, 28.90, 3344500
11/22/19, 28.45, 29.00, 28.10, 28.45, 13372900
11/21/19, 28.95, 28.95, 28.25, 28.50, 10719600
11/20/19, 29.50, 29.50, 28.55, 28.60, 1199500
11/19/19, 28.70, 29.00, 28.25, 28.55, 2837400
11/18/19, 29.95, 29.95, 28.40, 28.55, 4032800
11/15/19, 29.95, 29.95, 28.60, 28.75, 7555600
11/14/19, 30.00, 30.00, 29.00, 29.95, 9540500
11/13/19, 29.00, 30.00, 28.70, 29.30, 2181600
11/12/19, 29.85, 29.85, 28.65, 29.00, 15141600
11/11/19, 29.85, 29.85, 28.00, 29.40, 3247300
11/08/19, 30.50, 30.50, 29.80, 30.00, 5180600
11/07/19, 30.95, 31.50, 30.80, 31.20, 10563700
11/06/19, 30.50, 31.25, 30.50, 30.70, 40264801
11/05/19, 30.50, 30.55, 30.40, 30.50, 6699600
11/04/19, 29.80, 30.60, 29.80, 30.40, 8531600
11/01/19, 29.80, 30.95, 29.80, 30.30, 7080600
10/31/19, 28.90, 29.85, 28.90, 29.75, 23205301
10/30/19, 28.85, 29.60, 28.85, 29.25, 22245100
10/29/19, 28.80, 29.00, 28.80, 28.90, 4306200
10/28/19, 28.80, 28.95, 28.80, 28.85, 2595300
10/25/19, 28.50, 28.90, 28.50, 28.70, 24186000
10/24/19, 28.40, 28.75, 28.40, 28.60, 3019500
10/23/19, 28.25, 28.55, 28.25, 28.50, 3795000
10/22/19, 28.45, 28.55, 27.80, 28.45, 16056000
10/18/19, 28.00, 28.50, 28.00, 28.25, 3182300
10/17/19, 27.90, 28.50, 27.85, 28.45, 5111400
10/16/19, 28.00, 28.00, 27.00, 27.90, 8243800
10/15/19, 28.00, 28.30, 27.70, 27.90, 502000
10/14/19, 28.00, 28.45, 27.90, 28.00, 1129700
10/11/19, 29.00, 29.00, 28.20, 28.45, 4501800
10/09/19, 28.00, 28.45, 28.00, 28.30, 3544700
10/08/19, 28.00, 28.35, 28.00, 28.20, 1733300
10/07/19, 27.75, 28.55, 27.75, 27.85, 4762700
10/04/19, 28.05, 28.50, 27.80, 28.05, 9273300
10/03/19, 27.80, 28.20, 27.80, 28.10, 5614900
10/02/19, 27.55, 28.00, 27.50, 27.65, 8347100
10/01/19, 27.25, 27.75, 27.25, 27.55, 8742600
09/30/19, 27.20, 28.00, 27.20, 27.50, 1392200
09/27/19, 27.15, 27.40, 27.10, 27.10, 6838100
09/26/19, 27.50, 27.50, 27.00, 27.15, 2459600
09/25/19, 28.00, 28.00, 27.40, 27.55, 30531000
09/24/19, 27.50, 27.75, 27.35, 27.50, 4280400
09/23/19, 27.50, 27.60, 27.40, 27.50, 1195000
09/20/19, 27.50, 28.00, 27.25, 27.35, 5855100
09/19/19, 27.15, 27.50, 27.15, 27.20, 2746200
09/18/19, 27.20, 27.50, 27.15, 27.25, 1076700
09/17/19, 27.50, 27.70, 27.05, 27.15, 5055900
09/16/19, 27.10, 27.35, 27.10, 27.20, 1356000
09/13/19, 27.10, 27.40, 27.05, 27.15, 1513000
09/12/19, 28.00, 28.00, 27.05, 27.15, 1167400
09/11/19, 27.00, 27.40, 26.95, 27.05, 14255500
09/10/19, 26.90, 27.05, 26.90, 26.95, 3275100
09/09/19, 26.85, 26.95, 26.70, 26.85, 2307800
09/06/19, 27.00, 27.00, 26.50, 26.80, 9506900
09/05/19, 28.50, 28.50, 26.70, 26.85, 19366301
09/04/19, 26.20, 27.00, 26.20, 26.65, 12551400
09/03/19, 25.55, 26.70, 25.55, 26.20, 5592600
09/02/19, 28.05, 28.30, 27.20, 28.05, 12684500
08/30/19, 28.25, 28.30, 28.00, 28.15, 3348700
08/29/19, 28.00, 28.40, 28.00, 28.25, 1409800
08/28/19, 29.00, 29.00, 27.95, 28.00, 2320900
08/27/19, 28.20, 28.30, 28.05, 28.20, 4926000
08/26/19, 28.90, 28.90, 28.00, 28.30, 1395100
08/23/19, 29.10, 29.10, 28.75, 28.90, 220300
08/22/19, 29.10, 29.20, 28.95, 29.00, 20130900
08/21/19, 29.30, 29.35, 28.95, 29.10, 4233900
08/20/19, 29.90, 29.90, 28.95, 29.30, 33724500
08/19/19, 29.30, 29.55, 29.00, 29.45, 13620300
08/16/19, 28.75, 29.60, 28.65, 29.20, 23352400
08/15/19, 28.55, 28.75, 27.70, 28.50, 11502100
08/14/19, 27.65, 28.15, 27.65, 28.00, 6576500
08/13/19, 27.65, 28.15, 27.50, 27.90, 4050300
08/09/19, 27.30, 28.00, 27.20, 27.65, 10389600
08/08/19, 27.05, 27.50, 27.05, 27.30, 2832400
08/07/19, 27.50, 27.50, 27.00, 27.20, 6139400
08/06/19, 27.60, 27.60, 27.30, 27.45, 3597900
08/05/19, 27.65, 27.65, 27.50, 27.60, 1618800
08/02/19, 28.00, 28.00, 27.50, 27.60, 1658600
08/01/19, 27.50, 28.00, 27.50, 27.55, 2423000
07/31/19, 27.50, 27.55, 27.25, 27.40, 10863000
07/30/19, 27.60, 27.60, 27.40, 27.45, 6603600
07/29/19, 27.55, 27.75, 27.50, 27.55, 898600
07/26/19, 27.80, 27.80, 27.50, 27.60, 5645900
07/25/19, 27.70, 27.95, 27.35, 27.50, 12020100
07/24/19, 27.50, 27.80, 27.35, 27.50, 7562800
07/23/19, 28.00, 28.00, 27.20, 27.25, 6862500
07/22/19, 28.00, 28.00, 27.50, 27.80, 3407400
07/19/19, 27.65, 28.00, 27.65, 27.85, 1880000
07/18/19, 28.00, 28.00, 27.50, 27.75, 9863600
07/17/19, 27.50, 28.05, 27.50, 27.95, 8950600
07/16/19, 27.50, 28.00, 27.30, 27.70, 3400800
07/15/19, 27.75, 27.75, 27.25, 27.50, 2829400
07/12/19, 27.75, 28.10, 27.50, 27.75, 3066200
07/11/19, 27.15, 27.80, 27.15, 27.45, 594900
07/10/19, 27.50, 27.75, 27.20, 27.50, 2979900
07/09/19, 27.50, 27.50, 27.00, 27.00, 10079500
07/08/19, 28.00, 28.00, 27.20, 27.55, 2563400
07/05/19, 30.00, 30.00, 27.55, 27.85, 14249700
07/04/19, 28.20, 28.20, 27.45, 27.75, 3643000
07/03/19, 28.20, 28.30, 28.00, 28.15, 6185400
07/02/19, 28.30, 28.30, 28.00, 28.15, 7980200
07/01/19, 27.70, 28.55, 27.35, 28.15, 4827100
06/28/19, 27.60, 28.35, 27.60, 28.10, 24611100
06/27/19, 27.55, 28.00, 27.55, 27.55, 5346200
06/26/19, 27.45, 27.90, 27.40, 27.50, 3242100
06/25/19, 27.30, 28.00, 27.30, 27.45, 8705800
06/24/19, 27.15, 27.35, 27.15, 27.30, 4054300
06/21/19, 27.50, 27.50, 27.15, 27.25, 1207600
06/20/19, 27.00, 27.50, 27.00, 27.15, 9180300
06/19/19, 27.25, 27.30, 27.00, 27.00, 18546400
06/18/19, 27.50, 27.65, 27.10, 27.30, 9906500
06/17/19, 27.30, 27.35, 27.10, 27.25, 20526801
06/14/19, 27.50, 27.50, 27.05, 27.20, 5297100
06/13/19, 27.50, 27.70, 27.10, 27.35, 22555699
06/12/19, 27.60, 27.65, 27.30, 27.50, 22670801
06/11/19, 27.50, 27.70, 27.20, 27.55, 1708000
06/10/19, 27.10, 27.60, 27.05, 27.45, 1330100
06/07/19, 27.90, 27.90, 27.10, 27.40, 1781200
06/06/19, 27.70, 28.00, 27.65, 27.70, 8481500
06/04/19, 27.65, 27.80, 27.60, 27.70, 6881000
06/03/19, 27.40, 27.80, 27.40, 27.65, 1891100
05/31/19, 27.65, 27.65, 27.00, 27.45, 7496300
05/30/19, 27.80, 27.80, 27.40, 27.65, 11923400
05/29/19, 28.10, 28.30, 27.80, 28.00, 17196699
05/28/19, 26.95, 28.65, 26.90, 28.35, 28201600
05/27/19, 26.50, 27.00, 26.50, 26.80, 889200
05/24/19, 26.30, 27.00, 26.20, 26.45, 12182000
05/23/19, 26.15, 26.25, 26.05, 26.15, 640200
05/22/19, 26.05, 27.00, 26.05, 26.10, 13510200
05/21/19, 26.25, 26.50, 26.00, 26.35, 8351400
05/20/19, 26.05, 26.50, 26.05, 26.20, 5777400
05/17/19, 26.20, 26.60, 26.05, 26.15, 12300000
05/16/19, 26.70, 26.70, 26.05, 26.25, 6430300
05/15/19, 27.20, 27.20, 26.35, 26.70, 9707700
05/14/19, 27.20, 27.20, 26.10, 26.40, 8458600
05/13/19, 28.00, 28.00, 27.00, 27.20, 8460600
05/10/19, 27.90, 27.90, 27.20, 27.45, 3582300
05/09/19, 28.30, 28.30, 27.80, 27.95, 5293700
05/08/19, 29.00, 29.00, 28.00, 28.15, 3401200
05/07/19, 29.50, 29.50, 28.20, 28.60, 4354900
05/06/19, 29.00, 29.00, 28.50, 28.65, 2746400
05/03/19, 29.80, 30.00, 28.35, 29.25, 4963400
05/02/19, 28.25, 30.00, 28.25, 29.55, 7890300
04/30/19, 28.20, 28.60, 28.10, 28.15, 2694500
04/29/19, 28.50, 28.50, 27.85, 28.00, 3263500
04/26/19, 27.85, 28.00, 27.85, 27.95, 2881500
04/25/19, 28.00, 28.10, 27.90, 27.95, 14337500
04/24/19, 27.85, 28.10, 27.85, 28.00, 8046000
04/23/19, 28.00, 28.00, 27.65, 27.95, 4287700
04/18/19, 27.80, 28.00, 27.65, 27.85, 1773800
04/17/19, 27.60, 28.00, 27.60, 27.85, 2210700
04/16/19, 27.30, 27.75, 27.30, 27.50, 7255600
04/15/19, 27.20, 27.50, 27.05, 27.30, 1273300
04/12/19, 27.75, 27.75, 27.05, 27.50, 6692400
04/11/19, 27.80, 27.80, 27.60, 27.70, 3305000
04/10/19, 27.90, 28.00, 27.65, 27.75, 10065600
04/09/19, 28.00, 28.00, 27.60, 27.85, 10031100
04/08/19, 27.85, 28.00, 27.65, 28.00, 15722000
04/05/19, 28.00, 28.10, 27.65, 28.00, 11067300
04/04/19, 28.15, 28.20, 28.00, 28.05, 3202600
04/03/19, 28.00, 28.20, 28.00, 28.10, 2479600
04/02/19, 28.00, 28.50, 28.00, 28.10, 12059300
04/01/19, 28.00, 28.10, 27.60, 27.90, 8473300
03/29/19, 27.00, 27.70, 27.00, 27.55, 5203900
03/28/19, 27.00, 27.25, 27.00, 27.10, 1941600
03/27/19, 27.50, 27.75, 26.95, 27.25, 8522900
03/26/19, 27.95, 27.95, 27.20, 27.60, 17525699
03/25/19, 28.15, 28.20, 27.50, 27.95, 22976100
03/22/19, 28.65, 28.65, 28.00, 28.15, 6937100
03/21/19, 30.00, 30.00, 28.30, 28.65, 7725600
03/20/19, 28.00, 28.75, 28.00, 28.55, 3771500
03/19/19, 28.50, 28.50, 27.60, 28.00, 19000400
03/18/19, 27.60, 28.75, 27.50, 28.50, 12842900
03/15/19, 27.00, 28.10, 26.80, 27.75, 9914300
03/14/19, 27.00, 27.10, 26.75, 27.00, 7634700
03/13/19, 26.85, 27.00, 26.50, 26.75, 13639600
03/12/19, 27.00, 27.00, 26.70, 26.90, 4065500
03/11/19, 27.00, 27.00, 26.75, 26.90, 2078300
03/08/19, 26.90, 27.45, 26.80, 27.00, 15997900
03/07/19, 26.60, 27.00, 26.60, 26.80, 2958300
03/06/19, 26.55, 26.75, 26.40, 26.60, 5447000
03/05/19, 26.50, 26.55, 26.30, 26.50, 4233400
03/04/19, 26.50, 26.55, 26.05, 26.45, 3349100
03/01/19, 26.00, 26.50, 26.00, 26.10, 9109400
02/28/19, 26.50, 26.50, 25.95, 26.00, 13900000
02/27/19, 26.60, 26.70, 26.30, 26.55, 4048100
02/26/19, 26.50, 26.65, 26.30, 26.60, 3376100
02/25/19, 26.15, 26.70, 26.15, 26.50, 4925400
02/22/19, 26.05, 26.20, 26.00, 26.05, 5415200
02/21/19, 26.10, 26.15, 26.00, 26.00, 9916300
02/20/19, 26.05, 26.50, 26.05, 26.15, 2628000
02/19/19, 26.10, 26.50, 26.00, 26.15, 2413900
02/18/19, 26.00, 26.90, 25.90, 26.05, 10594400
02/15/19, 27.00, 27.00, 26.00, 26.10, 1611300
02/14/19, 26.85, 26.85, 25.95, 26.45, 12160700
02/13/19, 26.90, 27.00, 26.05, 26.90, 5822600
02/12/19, 27.00, 27.00, 26.80, 26.90, 7061000
02/11/19, 26.85, 26.95, 26.50, 26.80, 12201400
02/08/19, 27.00, 27.00, 26.50, 26.85, 22906699
02/07/19, 27.00, 27.10, 26.90, 27.05, 12456800
02/06/19, 26.55, 27.20, 26.50, 26.90, 19635000
02/05/19, 26.15, 27.00, 26.10, 26.50, 20158100
02/04/19, 25.50, 26.25, 25.50, 26.00, 10610100
02/01/19, 24.00, 25.60, 24.00, 25.50, 14811400
01/31/19, 23.60, 24.50, 23.60, 23.85, 61100699
01/30/19, 23.50, 24.00, 23.40, 23.70, 12467800
01/29/19, 23.50, 23.60, 23.05, 23.45, 7797300
01/28/19, 23.50, 23.75, 23.35, 23.45, 23039500
01/25/19, 23.45, 23.65, 23.15, 23.45, 14283100
01/24/19, 23.20, 23.40, 23.05, 23.20, 4049200
01/23/19, 23.30, 23.45, 23.05, 23.25, 2765100
01/22/19, 23.50, 23.50, 23.05, 23.30, 3853600
01/21/19, 23.70, 23.70, 23.05, 23.50, 20871500
01/18/19, 23.75, 23.95, 23.50, 23.70, 28005000
01/17/19, 23.90, 24.00, 23.55, 23.75, 5577100
01/16/19, 23.80, 24.30, 23.70, 23.80, 14056700
01/15/19, 23.50, 23.80, 23.50, 23.50, 21628801
01/14/19, 23.60, 23.65, 23.25, 23.50, 22014500
01/11/19, 23.00, 23.75, 22.80, 23.40, 4875800
01/10/19, 22.40, 24.00, 22.40, 23.00, 24914801
01/09/19, 22.20, 22.75, 22.15, 22.30, 21758400
01/08/19, 21.80, 22.20, 21.50, 22.00, 1532800
01/07/19, 21.30, 21.80, 21.30, 21.45, 6283800
01/04/19, 22.00, 22.00, 21.00, 21.30, 2210300
01/03/19, 22.25, 22.50, 21.80, 22.15, 12255400
01/02/19, 23.00, 23.00, 22.20, 22.25, 1778300
